Timestamp,ShipmentID,PowerDraw_kW,Vibration_mm_s,CompressorCycles_per_hr,Failure_Likely
2023-01-05 23:15:00,S1004,4.11,0.46,10.37,False
2023-01-05 23:30:00,S1004,4.63,0.62,10.63,False
2023-01-05 23:45:00,S1004,4.64,0.48,12.33,False
2023-01-06 00:00:00,S1004,4.57,0.59,10.17,False
2023-01-06 00:15:00,S1004,4.69,0.34,9.45,False
2023-01-06 00:30:00,S1004,4.77,0.49,8.25,False
2023-01-06 00:45:00,S1004,4.54,0.2,10.83,False
2023-01-06 01:00:00,S1004,4.54,0.44,9.51,False
2023-01-06 01:15:00,S1004,4.7,0.51,9.36,False
2023-01-06 01:30:00,S1004,4.32,0.4,11.82,False
2023-01-06 01:45:00,S1004,4.65,0.59,10.35,False
2023-01-06 02:00:00,S1004,4.8,0.46,8.74,False
2023-01-06 02:15:00,S1004,5.08,0.49,9.47,False
2023-01-06 02:30:00,S1004,4.63,0.53,10.08,False
2023-01-06 02:45:00,S1004,4.4,0.75,10.09,False
2023-01-06 03:00:00,S1004,4.59,0.61,9.42,False
2023-01-06 03:15:00,S1004,4.56,0.56,10.18,False
2023-01-06 03:30:00,S1004,4.11,0.63,10.69,False
2023-01-06 03:45:00,S1004,4.68,0.4,10.66,False
2023-01-06 04:00:00,S1004,4.66,0.46,9.3,False
2023-01-06 04:15:00,S1004,4.53,0.55,11.92,False
2023-01-06 04:30:00,S1004,4.63,0.6,9.02,False
2023-01-06 04:45:00,S1004,4.22,0.64,8.83,False
2023-01-06 05:00:00,S1004,4.3,0.49,9.58,False
2023-01-06 05:15:00,S1004,4.15,0.37,9.41,False
2023-01-06 05:30:00,S1004,4.1,0.38,10.27,False
2023-01-06 05:45:00,S1004,4.53,0.53,10.11,False
2023-01-06 06:00:00,S1004,4.29,0.56,10.38,False
2023-01-06 06:15:00,S1004,4.31,0.4,8.61,False
2023-01-06 06:30:00,S1004,4.38,0.4,10.38,False
2023-01-06 06:45:00,S1004,4.5,0.64,11.09,False
2023-01-06 07:00:00,S1004,4.39,0.53,9.76,False
2023-01-06 07:15:00,S1004,4.51,0.41,9.75,False
2023-01-06 07:30:00,S1004,4.39,0.37,9.5,False
2023-01-06 07:45:00,S1004,4.87,0.51,10.93,False
2023-01-06 08:00:00,S1004,4.34,0.72,10.55,False
2023-01-06 08:15:00,S1004,4.31,0.34,8.28,False
2023-01-06 08:30:00,S1004,4.75,0.64,9.56,False
2023-01-06 08:45:00,S1004,4.42,0.51,11.55,False
2023-01-06 09:00:00,S1004,4.54,0.56,9.91,False
2023-01-06 09:15:00,S1004,4.31,0.59,8.8,False
2023-01-06 09:30:00,S1004,4.32,0.53,9.67,False
2023-01-06 09:45:00,S1004,4.87,0.3,9.62,False
2023-01-06 10:00:00,S1004,4.2,0.67,10.94,False
2023-01-06 10:15:00,S1004,4.35,0.77,9.09,False
2023-01-06 10:30:00,S1004,4.56,0.67,9.9,False
2023-01-06 10:45:00,S1004,4.55,0.38,9.67,False
2023-01-06 11:00:00,S1004,4.4,0.69,10.62,False
2023-01-06 11:15:00,S1004,4.47,0.5,9.31,False
2023-01-06 11:30:00,S1004,4.21,0.39,8.94,False
2023-01-06 11:45:00,S1004,4.3,0.5,10.97,False
2023-01-06 12:00:00,S1004,4.48,0.42,10.98,False
2023-01-06 12:15:00,S1004,4.29,0.53,10.96,False
2023-01-06 12:30:00,S1004,4.71,0.56,10.04,False
2023-01-06 12:45:00,S1004,4.42,0.47,10.6,False
2023-01-06 13:00:00,S1004,4.3,0.51,10.47,False
2023-01-06 13:15:00,S1004,4.22,0.6,11.3,False
2023-01-06 13:30:00,S1004,4.97,0.53,9.81,False
2023-01-06 13:45:00,S1004,4.78,0.53,10.58,False
2023-01-06 14:00:00,S1004,4.36,0.39,10.43,False
2023-01-06 14:15:00,S1004,4.27,0.4,11.61,False
2023-01-06 14:30:00,S1004,4.42,0.61,9.42,False
2023-01-06 14:45:00,S1004,4.62,0.53,9.53,False
2023-01-06 15:00:00,S1004,3.98,0.4,10.04,False
2023-01-06 15:15:00,S1004,4.58,0.39,9.5,False
2023-01-06 15:30:00,S1004,4.53,0.52,10.84,False
2023-01-06 15:45:00,S1004,4.54,0.38,9.7,False
2023-01-06 16:00:00,S1004,4.7,0.76,9.65,False
2023-01-06 16:15:00,S1004,4.35,0.59,8.89,False
2023-01-06 16:30:00,S1004,4.4,0.5,11.74,False
2023-01-06 16:45:00,S1004,4.74,0.58,9.23,False
2023-01-06 17:00:00,S1004,4.63,0.56,8.82,False
2023-01-06 17:15:00,S1004,4.39,0.59,10.2,False
2023-01-06 17:30:00,S1004,4.32,0.5,10.38,False
2023-01-06 17:45:00,S1004,4.36,0.41,11.01,False
2023-01-06 18:00:00,S1004,4.27,0.47,8.95,False
2023-01-06 18:15:00,S1004,4.15,0.49,9.67,False
2023-01-06 18:30:00,S1004,4.24,0.51,9.28,False
2023-01-06 18:45:00,S1004,4.24,0.57,10.19,False
2023-01-06 19:00:00,S1004,4.77,0.62,8.82,False
2023-01-06 19:15:00,S1004,4.65,0.65,8.61,False
2023-01-06 19:30:00,S1004,4.32,0.46,10.79,False
2023-01-06 19:45:00,S1004,4.39,0.62,9.1,False
2023-01-06 20:00:00,S1004,4.66,0.44,10.49,False
2023-01-06 20:15:00,S1004,4.57,0.54,10.09,False
2023-01-06 20:30:00,S1004,4.72,0.57,9.16,False
2023-01-06 20:45:00,S1004,4.03,0.7,8.79,False
2023-01-06 21:00:00,S1004,4.6,0.65,11.11,False
2023-01-06 21:15:00,S1004,4.7,0.5,9.12,False
2023-01-06 21:30:00,S1004,4.23,0.3,10.54,False
2023-01-06 21:45:00,S1004,4.73,0.69,10.21,False
2023-01-06 22:00:00,S1004,4.69,0.32,10.05,False
2023-01-06 22:15:00,S1004,4.71,0.35,9.78,False
2023-01-06 22:30:00,S1004,4.77,0.67,8.84,False
2023-01-06 22:45:00,S1004,4.51,0.63,8.27,False
2023-01-06 23:00:00,S1004,4.5,0.62,9.37,False
2023-01-06 23:15:00,S1004,4.48,0.41,10.37,False
2023-01-06 23:30:00,S1004,4.36,0.54,9.19,False
2023-01-06 23:45:00,S1004,4.73,0.56,8.75,False
2023-01-07 00:00:00,S1004,4.23,0.65,9.56,False
2023-01-07 00:15:00,S1004,4.33,0.49,9.84,False
2023-01-07 00:30:00,S1004,4.54,0.4,11.69,False
2023-01-07 00:45:00,S1004,4.54,0.56,11.3,False
2023-01-07 01:00:00,S1004,4.69,0.57,10.64,False
2023-01-07 01:15:00,S1004,4.34,0.43,10.44,False
2023-01-07 01:30:00,S1004,4.6,0.37,8.57,False
2023-01-07 01:45:00,S1004,4.21,0.38,10.06,False
2023-01-07 02:00:00,S1004,4.4,0.51,11.06,False
2023-01-07 02:15:00,S1004,4.55,0.22,10.48,False
2023-01-07 02:30:00,S1004,4.55,0.41,9.67,False
2023-01-07 02:45:00,S1004,4.45,0.57,8.73,False
2023-01-07 03:00:00,S1004,4.51,0.58,9.69,False
2023-01-07 03:15:00,S1004,5.07,0.57,10.38,False
2023-01-07 03:30:00,S1004,4.59,0.51,9.32,False
2023-01-07 03:45:00,S1004,3.97,0.44,9.0,False
2023-01-07 04:00:00,S1004,4.52,0.5,9.52,False
2023-01-07 04:15:00,S1004,4.32,0.55,9.32,False
2023-01-07 04:30:00,S1004,4.91,0.72,10.36,False
2023-01-07 04:45:00,S1004,4.55,0.44,7.49,False
2023-01-07 05:00:00,S1004,4.71,0.52,8.08,False
2023-01-07 05:15:00,S1004,4.32,0.59,9.28,False
2023-01-07 05:30:00,S1004,4.37,0.65,9.49,False
2023-01-07 05:45:00,S1004,4.38,0.45,9.97,False
2023-01-07 06:00:00,S1004,4.3,0.36,10.95,False
2023-01-07 06:15:00,S1004,4.38,0.34,9.14,False
2023-01-07 06:30:00,S1004,4.28,0.56,9.23,False
2023-01-07 06:45:00,S1004,4.34,0.5,8.35,False
2023-01-07 07:00:00,S1004,4.25,0.46,9.65,False
2023-01-07 07:15:00,S1004,4.4,0.65,9.4,False
2023-01-07 07:30:00,S1004,4.62,0.48,9.29,False
2023-01-07 07:45:00,S1004,4.59,0.37,10.34,False
2023-01-07 08:00:00,S1004,4.83,0.53,7.93,False
2023-01-07 08:15:00,S1004,4.57,0.52,10.35,False
2023-01-07 08:30:00,S1004,4.43,0.49,11.38,False
2023-01-07 08:45:00,S1004,4.58,0.63,10.42,False
2023-01-07 09:00:00,S1004,4.2,0.71,10.97,False
2023-01-07 09:15:00,S1004,4.48,0.49,9.72,False
2023-01-07 09:30:00,S1004,4.44,0.45,9.18,False
2023-01-07 09:45:00,S1004,4.49,0.45,8.9,False
2023-01-07 10:00:00,S1004,4.38,0.42,11.15,False
2023-01-07 10:15:00,S1004,4.79,0.46,11.17,False
2023-01-07 10:30:00,S1004,4.48,0.63,8.52,False
2023-01-07 10:45:00,S1004,4.77,0.59,11.53,False
2023-01-07 11:00:00,S1004,4.4,0.4,10.87,False
2023-01-07 11:15:00,S1004,4.26,0.49,9.05,False
2023-01-07 11:30:00,S1004,4.22,0.49,9.38,False
2023-01-07 11:45:00,S1004,4.41,0.7,8.05,False
2023-01-07 12:00:00,S1004,4.8,0.56,8.89,False
2023-01-07 12:15:00,S1004,4.34,0.59,10.26,False
2023-01-07 12:30:00,S1004,4.56,0.55,9.81,False
2023-01-07 12:45:00,S1004,4.32,0.66,9.78,False
2023-01-07 13:00:00,S1004,4.42,0.46,10.53,False
2023-01-07 13:15:00,S1004,4.61,0.53,8.62,False
2023-01-07 13:30:00,S1004,4.79,0.65,11.06,False
2023-01-07 13:45:00,S1004,4.62,0.47,10.21,False
2023-01-07 14:00:00,S1004,4.61,0.4,10.97,False
2023-01-07 14:15:00,S1004,4.71,0.39,10.12,False
2023-01-07 14:30:00,S1004,4.22,0.55,10.98,False
2023-01-07 14:45:00,S1004,4.33,0.76,9.99,False
2023-01-07 15:00:00,S1004,4.78,0.67,10.46,False
2023-01-07 15:15:00,S1004,4.54,0.38,9.86,False
2023-01-07 15:30:00,S1004,4.25,0.6,10.87,False
2023-01-07 15:45:00,S1004,4.18,0.32,9.81,False
2023-01-07 16:00:00,S1004,4.27,0.54,9.11,False
2023-01-07 16:15:00,S1004,4.5,0.42,9.68,False
2023-01-07 16:30:00,S1004,4.06,0.62,8.84,False
2023-01-07 16:45:00,S1004,4.54,0.49,8.62,False
2023-01-07 17:00:00,S1004,4.17,0.69,10.27,False
2023-01-07 17:15:00,S1004,4.28,0.59,11.17,False
2023-01-07 17:30:00,S1004,4.29,0.39,8.58,False
2023-01-07 17:45:00,S1004,4.8,0.48,9.61,False
2023-01-07 18:00:00,S1004,3.98,0.29,9.03,False
2023-01-07 18:15:00,S1004,4.41,0.43,10.22,False
2023-01-07 18:30:00,S1004,4.47,0.46,9.59,False
2023-01-07 18:45:00,S1004,4.43,0.25,9.41,False
2023-01-07 19:00:00,S1004,4.28,0.53,12.18,False
2023-01-07 19:15:00,S1004,4.56,0.4,9.7,False
2023-01-07 19:30:00,S1004,4.58,0.47,9.09,False
2023-01-07 19:45:00,S1004,4.57,0.51,12.34,False
2023-01-07 20:00:00,S1004,4.32,0.54,8.16,False
2023-01-07 20:15:00,S1004,4.53,0.59,9.38,False
2023-01-07 20:30:00,S1004,4.85,0.61,10.67,False
2023-01-07 20:45:00,S1004,4.4,0.52,9.02,False
2023-01-07 21:00:00,S1004,4.59,0.53,8.88,False
2023-01-07 21:15:00,S1004,4.39,0.55,10.42,False
2023-01-07 21:30:00,S1004,4.2,0.45,8.46,False
2023-01-07 21:45:00,S1004,4.52,0.52,9.53,False
2023-01-07 22:00:00,S1004,4.86,0.38,9.99,False
2023-01-07 22:15:00,S1004,4.81,0.58,8.74,False
2023-01-07 22:30:00,S1004,4.59,0.5,10.2,False
2023-01-07 22:45:00,S1004,4.57,0.42,11.34,False
2023-01-07 23:00:00,S1004,4.39,0.63,10.46,False
2023-01-07 23:15:00,S1004,4.35,0.4,8.95,False
2023-01-07 23:30:00,S1004,4.84,0.64,10.8,False
2023-01-07 23:45:00,S1004,4.62,0.47,10.76,False
2023-01-08 00:00:00,S1004,4.74,0.59,10.35,False
2023-01-08 00:15:00,S1004,4.37,0.56,9.77,False
2023-01-08 00:30:00,S1004,4.32,0.58,9.27,False
2023-01-08 00:45:00,S1004,4.57,0.74,10.45,False
2023-01-08 01:00:00,S1004,5.01,0.59,8.93,False
2023-01-08 01:15:00,S1004,4.32,0.58,9.76,False
2023-01-08 01:30:00,S1004,4.77,0.47,11.29,False
2023-01-08 01:45:00,S1004,4.57,0.64,9.45,False
2023-01-08 02:00:00,S1004,4.31,0.67,9.45,False
2023-01-08 02:15:00,S1004,4.74,0.39,9.15,False
2023-01-08 02:30:00,S1004,4.67,0.26,10.65,False
2023-01-08 02:45:00,S1004,4.24,0.51,9.34,False
2023-01-08 03:00:00,S1004,4.58,0.67,9.87,False
2023-01-08 03:15:00,S1004,4.46,0.52,10.07,False
2023-01-08 03:30:00,S1004,4.38,0.48,11.63,False
2023-01-08 03:45:00,S1004,4.21,0.4,9.42,False
2023-01-08 04:00:00,S1004,4.78,0.67,9.21,False
2023-01-08 04:15:00,S1004,4.47,0.42,9.67,False
2023-01-08 04:30:00,S1004,4.19,0.53,9.19,False
2023-01-08 04:45:00,S1004,4.67,0.61,8.58,False
2023-01-08 05:00:00,S1004,4.12,0.22,11.1,False
2023-01-08 05:15:00,S1004,4.19,0.4,9.46,False
2023-01-08 05:30:00,S1004,4.73,0.53,10.75,False
2023-01-08 05:45:00,S1004,4.04,0.41,7.21,False
2023-01-08 06:00:00,S1004,4.46,0.52,11.03,False
2023-01-08 06:15:00,S1004,4.52,0.55,10.6,False
2023-01-08 06:30:00,S1004,4.71,0.48,11.19,False
2023-01-08 06:45:00,S1004,3.91,0.61,11.81,False
2023-01-08 07:00:00,S1004,4.79,0.46,10.73,False
2023-01-08 07:15:00,S1004,4.7,0.4,9.15,False
2023-01-08 07:30:00,S1004,4.47,0.61,10.65,False
2023-01-08 07:45:00,S1004,4.56,0.5,11.71,False
2023-01-08 08:00:00,S1004,4.59,0.52,10.22,False
2023-01-08 08:15:00,S1004,4.85,0.65,7.62,False
2023-01-08 08:30:00,S1004,4.75,0.41,10.26,False
2023-01-08 08:45:00,S1004,4.1,0.7,8.28,False
2023-01-08 09:00:00,S1004,4.47,0.5,7.48,False
2023-01-08 09:15:00,S1004,4.27,0.33,9.82,False
2023-01-08 09:30:00,S1004,4.43,0.44,8.4,False
2023-01-08 09:45:00,S1004,4.44,0.46,11.37,False
2023-01-08 10:00:00,S1004,4.3,0.56,10.52,False
2023-01-08 10:15:00,S1004,4.66,0.63,8.35,False
2023-01-08 10:30:00,S1004,4.37,0.62,10.6,False
2023-01-08 10:45:00,S1004,4.61,0.44,11.44,False
2023-01-08 11:00:00,S1004,4.72,0.41,10.4,False
2023-01-08 11:15:00,S1004,4.52,0.49,9.21,False
2023-01-08 11:30:00,S1004,4.61,0.52,9.73,False
2023-01-08 11:45:00,S1004,4.59,0.43,10.59,False
2023-01-08 12:00:00,S1004,4.8,0.4,9.54,False
2023-01-08 12:15:00,S1004,4.67,0.54,8.53,False
2023-01-08 12:30:00,S1004,4.64,0.5,10.53,False
2023-01-08 12:45:00,S1004,4.41,0.61,10.84,False
2023-01-08 13:00:00,S1004,4.47,0.49,9.66,False
2023-01-08 13:15:00,S1004,4.8,0.26,11.82,False
2023-01-08 13:30:00,S1004,4.14,0.53,9.4,False
2023-01-08 13:45:00,S1004,4.55,0.34,11.35,False
2023-01-08 14:00:00,S1004,4.87,0.61,11.41,False
2023-01-08 14:15:00,S1004,4.4,0.65,9.94,False
2023-01-08 14:30:00,S1004,4.53,0.67,9.94,False
2023-01-08 14:45:00,S1004,4.42,0.51,9.91,False
2023-01-08 15:00:00,S1004,3.99,0.39,12.76,False
2023-01-08 15:15:00,S1004,4.43,0.53,11.14,False
2023-01-08 15:30:00,S1004,4.66,0.47,10.65,False
2023-01-08 15:45:00,S1004,4.47,0.71,9.03,False
2023-01-08 16:00:00,S1004,4.61,0.46,9.89,False
2023-01-08 16:15:00,S1004,4.21,0.56,9.23,False
2023-01-08 16:30:00,S1004,4.55,0.7,10.42,False
2023-01-08 16:45:00,S1004,4.5,0.59,8.49,False
2023-01-08 17:00:00,S1004,4.49,0.39,10.37,False
2023-01-08 17:15:00,S1004,4.32,0.59,9.54,False
2023-01-08 17:30:00,S1004,4.3,0.69,10.66,False
2023-01-08 17:45:00,S1004,4.24,0.61,11.56,False
2023-01-08 18:00:00,S1004,4.48,0.57,10.11,False
2023-01-08 18:15:00,S1004,4.76,0.3,9.7,False
2023-01-08 18:30:00,S1004,4.52,0.54,11.72,False
2023-01-08 18:45:00,S1004,4.71,0.51,7.98,False
2023-01-08 19:00:00,S1004,4.14,0.62,9.36,False
2023-01-08 19:15:00,S1004,4.87,0.47,9.14,False
2023-01-08 19:30:00,S1004,4.37,0.28,11.35,False
2023-01-08 19:45:00,S1004,4.94,0.6,9.72,False
2023-01-08 20:00:00,S1004,4.62,0.47,11.3,False
2023-01-08 20:15:00,S1004,4.43,0.36,8.26,False
2023-01-08 20:30:00,S1004,4.45,0.37,10.08,False
2023-01-08 20:45:00,S1004,4.85,0.48,8.42,False
2023-01-08 21:00:00,S1004,4.71,0.48,11.0,False
2023-01-08 21:15:00,S1004,4.63,0.61,11.15,False
2023-01-08 21:30:00,S1004,4.56,0.42,9.46,False
2023-01-08 21:45:00,S1004,4.45,0.34,9.44,False
2023-01-08 22:00:00,S1004,4.37,0.4,10.1,False
2023-01-08 22:15:00,S1004,4.73,0.52,10.12,False
2023-01-08 22:30:00,S1004,4.59,0.57,8.6,False
2023-01-08 22:45:00,S1004,4.49,0.46,8.41,False
2023-01-08 23:00:00,S1004,4.64,0.53,9.46,False
2023-01-08 23:15:00,S1004,4.59,0.49,10.14,False
2023-01-08 23:30:00,S1004,4.64,0.52,8.67,False
2023-01-08 23:45:00,S1004,4.54,0.46,10.52,False
2023-01-09 00:00:00,S1004,4.39,0.49,10.47,False
2023-01-09 00:15:00,S1004,4.53,0.66,10.91,False
2023-01-09 00:30:00,S1004,4.65,0.59,8.52,False
2023-01-09 00:45:00,S1004,4.32,0.45,8.55,False
2023-01-09 01:00:00,S1004,4.51,0.64,10.52,False
2023-01-09 01:15:00,S1004,4.24,0.45,8.43,False
2023-01-09 01:30:00,S1004,4.68,0.67,7.72,False
2023-01-09 01:45:00,S1004,4.45,0.49,11.44,False
2023-01-09 02:00:00,S1004,4.59,0.38,10.61,False
2023-01-09 02:15:00,S1004,4.15,0.46,8.58,False
2023-01-09 02:30:00,S1004,4.64,0.46,10.75,False
2023-01-09 02:45:00,S1004,4.48,0.26,8.63,False
2023-01-09 03:00:00,S1004,4.31,0.49,9.27,False
2023-01-09 03:15:00,S1004,4.31,0.74,8.94,False
2023-01-09 03:30:00,S1004,4.61,0.42,9.77,False
2023-01-09 03:45:00,S1004,4.56,0.43,9.98,False
2023-01-09 04:00:00,S1004,4.47,0.3,9.97,False
2023-01-09 04:15:00,S1004,4.49,0.42,10.68,False
2023-01-09 04:30:00,S1004,4.42,0.48,8.4,False
2023-01-09 04:45:00,S1004,4.33,0.43,11.06,False
2023-01-09 05:00:00,S1004,4.36,0.45,9.97,False
2023-01-09 05:15:00,S1004,4.64,0.58,10.09,False
2023-01-09 05:30:00,S1004,4.46,0.6,11.86,False
2023-01-09 05:45:00,S1004,4.37,0.62,10.81,False
2023-01-09 06:00:00,S1004,4.38,0.51,9.29,False
2023-01-09 06:15:00,S1004,4.45,0.48,11.01,False
2023-01-09 06:30:00,S1004,4.48,0.38,9.59,False
2023-01-09 06:45:00,S1004,4.46,0.21,9.89,False
2023-01-09 07:00:00,S1004,4.68,0.54,9.51,False
2023-01-09 07:15:00,S1004,5.14,0.37,11.39,False
2023-01-09 07:30:00,S1004,4.59,0.53,10.87,False
2023-01-09 07:45:00,S1004,4.21,0.35,9.68,False
2023-01-09 08:00:00,S1004,4.63,0.5,10.67,False
2023-01-09 08:15:00,S1004,4.45,0.47,9.03,False
2023-01-09 08:30:00,S1004,4.74,0.42,10.4,False
2023-01-09 08:45:00,S1004,4.49,0.59,8.79,False
2023-01-09 09:00:00,S1004,4.63,0.62,11.1,False
2023-01-09 09:15:00,S1004,4.23,0.31,10.84,False
2023-01-09 09:30:00,S1004,4.66,0.51,11.04,False
2023-01-09 09:45:00,S1004,4.5,0.58,12.24,False
2023-01-09 10:00:00,S1004,4.86,0.46,9.56,False
2023-01-09 10:15:00,S1004,4.6,0.67,11.13,False
2023-01-09 10:30:00,S1004,4.45,0.79,8.23,False
2023-01-09 10:45:00,S1004,4.38,0.54,8.36,False
2023-01-09 11:00:00,S1004,4.34,0.49,8.74,False
2023-01-09 11:15:00,S1004,4.46,0.69,10.04,False
2023-01-09 11:30:00,S1004,4.27,0.4,9.67,False
2023-01-09 11:45:00,S1004,4.34,0.68,10.33,False
2023-01-09 12:00:00,S1004,4.54,0.59,11.37,False
2023-01-09 12:15:00,S1004,4.84,0.57,10.39,False
2023-01-09 12:30:00,S1004,4.72,0.37,11.19,False
2023-01-09 12:45:00,S1004,4.17,0.46,11.98,False
2023-01-09 13:00:00,S1004,4.32,0.55,9.57,False
2023-01-09 13:15:00,S1004,4.33,0.33,9.15,False
2023-01-09 13:30:00,S1004,4.55,0.49,10.57,False
2023-01-09 13:45:00,S1004,4.53,0.49,10.3,False
2023-01-09 14:00:00,S1004,4.65,0.46,8.78,False
2023-01-09 14:15:00,S1004,4.51,0.49,8.79,False
2023-01-09 14:30:00,S1004,4.44,0.48,10.62,False
2023-01-09 14:45:00,S1004,4.73,0.65,12.6,False
2023-01-09 15:00:00,S1004,4.47,0.58,9.9,False
2023-01-09 15:15:00,S1004,4.45,0.64,11.24,False
2023-01-09 15:30:00,S1004,4.57,0.61,9.55,False
2023-01-09 15:45:00,S1004,4.39,0.43,9.07,False
2023-01-09 16:00:00,S1004,4.58,0.45,10.35,False
2023-01-09 16:15:00,S1004,4.33,0.54,10.47,False
2023-01-09 16:30:00,S1004,4.77,0.48,9.19,False
2023-01-09 16:45:00,S1004,4.5,0.48,10.82,False
2023-01-09 17:00:00,S1004,4.59,0.45,8.89,False
2023-01-09 17:15:00,S1004,4.26,0.52,9.63,False
2023-01-09 17:30:00,S1004,4.47,0.42,9.76,False
2023-01-09 17:45:00,S1004,4.58,0.52,9.94,False
2023-01-09 18:00:00,S1004,4.41,0.53,9.26,False
2023-01-09 18:15:00,S1004,4.41,0.42,9.35,False
2023-01-09 18:30:00,S1004,4.64,0.51,11.69,False
2023-01-09 18:45:00,S1004,4.69,0.53,10.4,False
2023-01-09 19:00:00,S1004,4.35,0.58,10.94,False
2023-01-09 19:15:00,S1004,4.32,0.5,10.53,False
2023-01-09 19:30:00,S1004,4.7,0.53,10.97,False
2023-01-09 19:45:00,S1004,4.47,0.59,9.15,False
2023-01-09 20:00:00,S1004,4.42,0.57,10.28,False
2023-01-09 20:15:00,S1004,4.41,0.63,11.07,False
2023-01-09 20:30:00,S1004,4.25,0.6,9.86,False
2023-01-09 20:45:00,S1004,4.92,0.38,12.25,False
2023-01-09 21:00:00,S1004,4.23,0.47,9.49,False
2023-01-09 21:15:00,S1004,4.72,0.43,8.81,False
2023-01-09 21:30:00,S1004,4.48,0.57,10.2,False
2023-01-09 21:45:00,S1004,4.36,0.77,9.2,False
2023-01-09 22:00:00,S1004,4.33,0.68,12.52,False
2023-01-09 22:15:00,S1004,4.78,0.53,9.08,False
2023-01-09 22:30:00,S1004,4.77,0.53,8.92,False
2023-01-09 22:45:00,S1004,4.43,0.39,9.65,False
2023-01-09 23:00:00,S1004,4.63,0.4,10.82,False
2023-01-09 23:15:00,S1004,4.31,0.46,9.41,False
2023-01-09 23:30:00,S1004,4.75,0.64,11.12,False
2023-01-09 23:45:00,S1004,4.33,0.53,10.32,False
2023-01-10 00:00:00,S1004,4.43,0.41,10.61,False
2023-01-10 00:15:00,S1004,4.62,0.63,11.13,False
2023-01-10 00:30:00,S1004,4.44,0.66,10.75,False
2023-01-10 00:45:00,S1004,4.59,0.47,9.61,False
2023-01-10 01:00:00,S1004,4.38,0.41,10.21,False
2023-01-10 01:15:00,S1004,5.06,0.46,12.29,False
2023-01-10 01:30:00,S1004,4.74,0.52,8.18,False
2023-01-10 01:45:00,S1004,4.56,0.6,9.73,False
2023-01-10 02:00:00,S1004,4.54,0.58,10.88,False
2023-01-10 02:15:00,S1004,4.54,0.46,10.56,False
2023-01-10 02:30:00,S1004,4.51,0.62,10.48,False
2023-01-10 02:45:00,S1004,4.45,0.41,9.09,False
2023-01-10 03:00:00,S1004,4.42,0.35,10.77,False
2023-01-10 03:15:00,S1004,4.03,0.56,9.21,False
2023-01-10 03:30:00,S1004,4.5,0.6,9.17,False
2023-01-10 03:45:00,S1004,4.58,0.61,10.29,False
2023-01-10 04:00:00,S1004,4.36,0.42,10.41,False
2023-01-10 04:15:00,S1004,4.41,0.7,10.17,False
2023-01-10 04:30:00,S1004,4.77,0.52,9.19,False
2023-01-10 04:45:00,S1004,4.48,0.47,9.08,False
2023-01-10 05:00:00,S1004,4.58,0.25,10.56,False
2023-01-10 05:15:00,S1004,4.52,0.53,9.52,False
2023-01-10 05:30:00,S1004,4.39,0.5,9.38,False
2023-01-10 05:45:00,S1004,4.49,0.51,9.58,False
2023-01-10 06:00:00,S1004,4.5,0.46,10.03,False
2023-01-10 06:15:00,S1004,4.31,0.65,9.72,False
2023-01-10 06:30:00,S1004,4.76,0.7,10.0,False
2023-01-10 06:45:00,S1004,4.66,0.47,8.66,False
2023-01-10 07:00:00,S1004,4.85,0.42,10.34,False
2023-01-10 07:15:00,S1004,4.4,0.62,9.67,False
2023-01-10 07:30:00,S1004,4.51,0.68,10.53,False
2023-01-10 07:45:00,S1004,4.19,0.52,8.77,False
2023-01-10 08:00:00,S1004,4.86,0.43,8.74,False
2023-01-10 08:15:00,S1004,4.76,0.6,9.92,False
2023-01-10 08:30:00,S1004,4.3,0.39,12.1,False
2023-01-10 08:45:00,S1004,4.8,0.42,9.14,False
2023-01-10 09:00:00,S1004,4.53,0.51,11.66,False
2023-01-10 09:15:00,S1004,4.38,0.48,8.39,False
2023-01-10 09:30:00,S1004,4.51,0.39,10.69,False
2023-01-10 09:45:00,S1004,4.46,0.37,8.23,False
2023-01-10 10:00:00,S1004,4.41,0.59,11.43,False
2023-01-10 10:15:00,S1004,4.56,0.46,9.85,False
2023-01-10 10:30:00,S1004,4.77,0.35,8.18,False
2023-01-10 10:45:00,S1004,4.86,0.57,10.12,False
2023-01-10 11:00:00,S1004,4.36,0.38,9.63,False
2023-01-10 11:15:00,S1004,4.37,0.53,10.44,False
2023-01-10 11:30:00,S1004,4.5,0.38,9.0,False
2023-01-10 11:45:00,S1004,4.59,0.56,8.91,False
2023-01-10 12:00:00,S1004,4.67,0.45,10.33,False
2023-01-10 12:15:00,S1004,4.48,0.58,9.87,False
2023-01-10 12:30:00,S1004,4.6,0.44,9.85,False
2023-01-10 12:45:00,S1004,4.47,0.6,11.38,False
2023-01-10 13:00:00,S1004,4.34,0.47,10.83,False
2023-01-10 13:15:00,S1004,4.65,0.41,9.91,False
2023-01-10 13:30:00,S1004,4.31,0.39,10.01,False
2023-01-10 13:45:00,S1004,4.64,0.52,10.6,False
2023-01-10 14:00:00,S1004,4.75,0.72,8.77,False
2023-01-10 14:15:00,S1004,4.61,0.47,9.69,False
2023-01-10 14:30:00,S1004,4.12,0.6,10.37,False
2023-01-10 14:45:00,S1004,4.37,0.4,10.65,False
2023-01-10 15:00:00,S1004,4.27,0.42,10.97,False
2023-01-10 15:15:00,S1004,4.43,0.46,8.43,False
